idx,lat,lon,type,PM10mean,PM10mean_overlap,PM10_yhat_mean_overlap
238431,35.6814,127.9179,city,29.747644595655583,32.259884281581485,32.42773384763741
238441,35.2723,128.4081,city,27.643492605903493,32.87432600580672,33.17758606387391
238451,35.5203,127.725,city,26.753008120443365,30.724862888482633,31.05136654478976
238461,34.8319,127.899,city,24.716087772823283,31.495923913043477,31.81209239130435
238471,35.415,127.8741,city,26.57361858690468,29.909815645241654,30.180807174887896
238491,35.3158,128.2538,city,24.96522201228153,32.67845804988662,33.140970521541945
238501,35.5438,128.4905,city,28.79340145985401,32.11553440069234,32.470255300735616
238511,35.5675,128.1654,city,28.73671638312748,33.648457047539615,33.912014178482075
324115,35.1458,126.9233,city,28.404574780058653,36.28200483091788,36.510954106280195
324121,35.1549,126.8885,city,30.271610044313142,36.94423791821561,37.1213073110285
324124,35.099,126.8961,city,27.92410166520596,37.82119976703553,38.111258008153754
324125,35.1619,126.8442,city,35.94553759662684,44.45870393900889,44.82963786531131
324133,35.1739,126.9322,city,30.040550070521864,36.09921082299887,36.41089064261556
324136,35.2181,126.8924,city,24.5673323989722,30.28737034777303,30.451360585723002
324142,35.2044,126.8078,city,30.166090775988287,37.48246606334842,37.932268099547514
324143,35.1576,126.8101,city,31.608815104927807,39.73245864232744,40.06169423844837
324148,35.1238,126.7696,city,34.20707188778492,44.74308755760369,45.21846198156682
324155,35.1319,126.8933,city,34.15418606021328,42.55218216318786,43.10735610373181
335115,35.8287,127.148,city,35.53066157760814,41.615722924683894,41.84224848818032
336111,34.806,126.3916,city,32.62603878116344,41.78668238067177,42.32911019446081
336112,34.8043,126.4346,city,30.12524351159429,37.490920475892295,38.128083907326236
336121,34.7411,127.726,city,28.319480673464547,34.65358527131783,34.932732558139534
336124,34.8502,127.7246,city,31.795288226986777,37.89482029598309,38.41689217758986
336125,34.7546,127.7029,city,26.967481146304674,31.08249158249158,31.43511363636364
336127,34.7774,127.6524,city,25.83481048463134,31.65299227799228,32.12023166023166
336128,34.7539,127.7468,city,28.3316424458459,36.77988748241913,37.048776371308016
336131,34.9476,127.4891,city,24.433005110307864,29.59652418976045,29.890140911225927
336132,34.9471,127.5186,city,24.47768488745981,28.030977734753147,28.24040174249758
336133,34.8855,127.5098,city,26.07723339189277,32.380928607089366,32.82958562156765
336134,34.8935,127.573,city,30.23894297635605,37.328774329300366,37.856943713834816
336135,34.9364,127.5484,city,27.016157768630585,31.26816927322907,31.642148114075436
336141,35.0217,126.7904,city,31.652083333333334,37.354718981972425,37.78707317073171
336151,35.321,126.9882,city,35.23214621017713,44.690265486725664,45.16691827173347
336161,35.3032,126.7854,city,31.49485430874148,38.571596244131456,38.82529342723005
336221,34.6857,127.5975,city,27.5386873165553,32.66829268292683,32.69931219512195
336222,34.8819,127.5788,city,29.49248609631996,37.329912775782454,37.77267829656234
336223,34.825,127.7318,city,28.220023718868983,37.5515625,37.75703125
336352,34.9399,127.6977,city,33.665706224863435,42.14825306893295,42.4738432483475
336353,34.9419,127.7571,city,28.6920712968654,40.162931556632344,40.71025439127801
336355,34.9808,127.5823,city,25.49806380232344,29.024074074074075,29.40551388888889
336361,34.5652,126.5992,city,29.204558587479937,37.78236914600551,37.95754820936639
336441,34.7574,126.4527,city,38.243126589014366,48.41262928688079,48.73581927054981
336442,34.8075,126.7006,city,32.90855927698033,41.91259344450834,42.305071880391026
336452,35.0653,126.9859,city,28.512160926546784,35.64221724524076,35.934983202687576
336461,35.278,126.512,city,34.431145675265554,41.09646810753822,41.48969952556668
336471,34.675,126.9067,city,30.23393206256109,37.38962962962963,37.73039506172839
336481,34.4793,126.2688,city,27.5040915523288,35.95518358531317,36.27186285097193
336491,34.3344,126.8286,city,28.52011273379452,40.25772151898734,40.09102278481012
336501,35.0621,126.5228,city,28.981577845564924,35.12644281217209,35.14084994753411
336511,34.6063,127.2807,city,27.427584097859327,35.09480584972264,35.400332829046896
336521,34.7555,126.1261,city,27.54361296472831,33.56261453879047,33.648381185094685
336531,34.9905,126.4765,city,33.485245318795926,40.85007808433108,41.085991671004685
336541,34.6446,126.7707,city,27.5687946985106,31.729977116704806,32.07355263157895
336551,35.2833,127.2899,city,29.541120459140416,34.51392681594757,34.74527580557073
336561,35.2157,127.461,city,32.72613261326133,43.32325235498265,43.77360436291523
336571,34.8415,127.347,city,28.264445123815342,33.074556830031284,33.48648070907195
336572,34.7649,127.0782,city,30.99625445167629,36.67687595712098,37.093471158754475
339111,33.5001,126.5324,city,33.4326917275086,40.288770053475936,40.8167179144385
339112,33.4886,126.5001,city,31.35880242338686,39.671672354948804,39.75378839590444
339113,33.5379,126.6424,city,31.537330452526707,38.93627065302911,38.515830055074744
339114,33.4094,126.2681,city,29.387370065493,35.36123348017621,35.38818502202643
339121,33.2465,126.5653,city,28.41053217133321,36.65886588658866,37.026615661566154
339122,33.4602,126.9101,city,29.99268705427293,39.3448275862069,39.30456733897202
339123,33.2843,126.7149,city,26.978037890672137,37.29556259904913,37.76433438985737
339131,33.2279,126.2475,city,28.879004199160168,37.2646331409728,37.600313272877166
422114,35.8743,128.5841,city,33.38782259493297,42.94729605866178,43.272832263978
422115,35.8305,128.6316,city,29.935740156560342,39.444686411149824,39.85085801393728
422121,35.8691,128.711,city,34.485089929111254,41.57098214285714,41.817071428571424
422132,35.8696,128.5453,city,33.238766674467584,40.788409703504044,41.03433513027852
422141,35.8455,128.5711,city,33.23374423088158,40.621682411156094,40.86759334233019
422154,35.8898,128.6331,city,32.88125073193582,44.44780349551252,44.83468587623996
422155,35.923,128.5507,city,31.54511202314472,40.47590027700831,40.56576177285319
422158,35.8933,128.6021,city,31.753329439252337,41.10592627158189,41.49736817545497
422161,35.8653,128.64,city,33.265223749634394,43.07441016333938,43.428398366606174
422171,35.8379,128.4887,city,33.06066450970632,38.747869674185466,39.014671679197996
422201,35.7,128.46,city,32.1279261457303,38.497837837837835,38.68976756756757
422203,35.8376,128.6976,city,31.69643697083725,39.165798611111114,39.555598958333334
422204,35.8167,128.5287,city,33.63036845810843,41.06904435299497,41.244284407864654
422205,35.8649,128.4572,city,31.43121579238669,38.080199365654735,38.621581332125054
422206,35.8344,128.5411,city,36.524574669187146,43.98994055784179,44.261358024691354
422207,35.859,128.5519,city,35.162377164248944,41.81074977416441,42.327371273712735
422208,35.8876,128.5844,city,32.52730883813307,41.50769230769231,41.93649417249417
422209,35.7973,128.505,city,29.286023645089543,38.74696629213483,38.90359550561798
437112,35.9802,129.3748,city,36.709213863060015,42.125,42.189832155477035
437113,36.0707,129.3803,city,34.78403159825081,40.18082368082368,40.6431981981982
437114,36.0188,129.3658,city,34.65877478543948,41.6730143985137,41.914133766836976
437115,35.9684,129.36,city,32.482458489555434,39.12288340590227,39.30049346879535
437116,35.9631,129.3768,city,42.272653392929705,51.450114942528735,51.785195402298854
437117,36.0301,129.3756,city,37.4943009579241,45.60935856992639,45.75503154574133
437118,35.9668,129.4087,city,36.43324551191717,43.23701298701299,43.41039888682745
437119,35.9974,129.4054,city,44.949175906502845,54.84080604534005,55.009279596977336
437120,35.9963,129.3522,city,34.21154427319432,39.773109243697476,39.89516339869281
437121,35.99,129.3977,city,41.01620474567552,45.06042654028436,45.204484597156394
437122,35.8507,129.2076,city,32.74132992015603,36.462971376646976,36.82930031803726
437123,35.8351,129.287,city,24.27926053617072,29.185789938217123,29.137912621359227
437124,35.9907,129.227,city,28.05544111588488,34.41036269430052,34.65591191709845
437125,35.7157,129.3236,city,31.388034387975907,38.32801822323462,38.69065603644646
437131,36.1206,128.1161,city,33.90691551603089,38.72330960854092,39.03674822064057
437132,36.1441,128.1372,city,36.341875648300686,42.2145144076841,42.566093916755605
437133,36.1215,128.1839,city,38.70534769345701,44.31751152073733,44.7728801843318
437141,36.5683,128.728,city,32.22770318868377,38.63737676810973,38.8922974710673
437151,36.1019,128.3858,city,36.42324613555292,41.337131020196786,41.51713619886069
437152,36.1308,128.3258,city,37.72857326975126,46.15307732772225,46.44073645449763
437153,36.1108,128.3386,city,35.09126225197227,42.38576779026217,42.69639981273408
437154,36.1372,128.4394,city,33.56995860437611,41.27087378640777,41.66529126213592
437156,36.1061,128.4188,city,40.007490191416,44.99217311233886,45.20826887661142
437161,36.8212,128.6132,city,41.07417647058824,48.57702464788732,48.689801936619716
437162,36.8287,128.6262,city,39.75379141390574,45.883901596892535,46.02090202848511
437171,35.825,128.7433,city,33.330743422214375,44.26528776978417,44.64640737410072
437172,35.9126,128.8145,city,35.175422685755,43.47597461468722,43.88733454215775
437181,36.4289,128.1578,city,34.976850252228594,38.804031879981245,38.85191748710736
437191,35.9907,128.4185,city,35.946726924130374,42.29694323144105,42.46201843765163
437201,36.4201,129.3638,city,23.68451477285998,27.42576590730558,27.666402199528672
437203,36.5375,129.4072,city,27.821259980185324,33.22479338842975,33.332900826446284
437211,36.5868,128.1862,city,31.179232766080183,36.417170495767834,36.78465135026199
437221,35.9175,128.2901,city,33.97241908811718,40.892857142857146,41.21089500860585
437402,35.9729,128.9378,city,32.93274905054046,38.77968877968878,39.05275593775594
437412,36.3527,128.697,city,27.783091226031377,34.57220367278798,34.9370367278798
437421,36.9972,129.4029,city,29.19750349976668,31.394713261648747,31.70705197132616
437431,37.0486,129.0653,city,24.550069783670622,32.41232423490488,32.62281637717122
437432,36.8927,128.7316,city,23.047714638665845,24.90828729281768,24.875127071823208
437542,37.4841,130.9056,city,29.756500351370345,44.310756972111555,43.132958167330685
437551,35.7262,128.2817,city,31.39304717985101,34.90852575488455,35.23202042628774
437561,36.2379,128.5746,city,31.013183217859893,39.10386965376782,39.365139171758315
437571,36.6667,129.1124,city,28.11247467438495,31.868974042027194,32.145154511742895
437581,36.5768,128.4732,city,33.296875,38.30710558008832,38.85798875953432
437591,35.6498,128.7063,city,29.07893182862017,33.094956837801,33.524638800545205
525111,36.3728,127.4172,city,37.92630833677503,43.710144927536234,43.62643178410794
525112,36.4469,127.4047,city,36.76909987090717,43.60887302396736,43.83376338602754
525121,36.3161,127.4378,city,28.919254658385093,37.222482435597186,37.43295550351287
525141,36.3724,127.3739,city,32.69247108803398,41.291706846673094,41.41797010607522
525142,36.3682,127.3185,city,32.38501681549345,39.94454976303317,40.090687203791475
525143,36.3352,127.3345,city,32.23345847020178,38.17827967323402,38.51063431042768
525144,36.4252,127.3959,city,34.56238771370617,41.645685279187816,41.815472081218275
525161,36.3444,127.4372,city,34.733385037585016,42.40319361277445,42.740164670658686
525162,36.3025,127.4601,city,28.778466350052124,37.40896614821592,38.00810155535224
525171,36.3045,127.3667,city,33.68990051251131,36.11088911088911,36.396598401598396
525172,36.3544,127.3835,city,35.314582098399526,41.52144578313253,41.727421686746986
533112,36.6447,127.4368,city,40.61645386502296,51.65661103979461,52.00555840821566
533113,36.6661,127.4749,city,39.30228091236495,48.90978773584906,49.16906250000001
533114,36.6358,127.5036,city,34.10358851674641,43.13349320543565,43.28918465227818
533115,36.6088,127.5013,city,40.6836802413273,50.041870581837955,50.254932028276244
534111,36.8143,127.1521,city,39.56782742681048,46.63664596273292,46.917173913043484
534112,36.8251,127.1106,city,40.4831326987682,49.9260391198044,50.28900366748166
534115,36.8834,127.2074,city,45.02179675994109,54.3048128342246,54.87155080213903
534116,36.7844,127.1229,city,44.31102893701943,52.8762677484787,53.02338235294117
534342,36.447,127.1192,city,35.34437086092715,43.63496015936255,43.695861553784866
534343,36.3086,127.0671,city,37.6906805270156,46.10027397260274,46.579616438356155
534411,36.2755,126.9113,city,33.56374930807553,37.355950457727516,37.63887452880991
534421,36.9897,126.3853,city,37.6836801233031,41.96035039188566,42.25128630705394
534422,36.7799,126.4561,city,38.648212436811015,44.41074335322843,44.73583288117201
534423,36.938,126.4339,city,32.895645467489324,37.36019417475728,37.849825242718445
534424,36.8391,126.4609,city,34.406423166299234,40.133875338753384,40.292135501355006
534433,36.9765,126.7164,city,51.57076085670335,65.11701081612586,65.51719272369715
534434,36.8899,126.6458,city,41.36757047943976,50.489541832669325,50.880861553784854
534441,36.7829,127.0145,city,43.12233294255569,52.375061124694376,52.58676772616137
534442,36.7738,127.0539,city,48.03035746362493,60.00815910249872,60.305619581845995
534443,36.7625,126.8887,city,41.54022228897567,50.46854219948849,50.73145268542199
534444,36.9143,127.0596,city,45.59757532956686,52.929394812680115,53.30653218059558
534445,36.8734,126.8798,city,44.84519299076486,54.58443708609271,54.99118653421633
534451,36.1994,127.0871,city,38.1718137254902,48.73673673673674,49.02849349349349
534452,36.1251,127.0991,city,34.15633966180331,38.241051454138706,38.55866331096197
534453,36.2154,127.0439,city,40.28838883888389,40.431493815413894,40.76090865842055
534462,36.8697,126.2805,city,38.53370854514645,46.543008169149445,46.98419509851033
534463,36.7467,126.3015,city,37.45,44.292712066905615,44.49863799283154
534465,36.8242,126.2572,city,31.87308533916849,36.518537859007836,36.87401566579634
534471,36.6774,126.8489,city,33.4731795025472,40.54460580912863,40.780529045643156
534472,36.6881,126.7392,city,42.178680021463066,47.966251298027,48.080285565939775
534481,36.3531,126.5897,city,34.41966441332689,41.715281501340485,42.07544772117962
534482,36.3908,126.5693,city,36.6307881773399,40.045,40.37712500000001
534491,36.5977,126.6551,city,37.023492327822055,42.926578560939795,43.09311796377875
534492,36.6533,126.668,city,34.87000596302922,40.18653421633554,40.39994481236203
534501,36.1072,127.4907,city,33.44801306477953,39.615579160343955,39.801937278705104
534502,36.4552,126.8049,city,36.46561956717223,44.57650602409639,45.0030421686747
534503,36.415,126.9454,city,34.144128007642244,39.919509594882726,40.469973347547985
534510,36.287,127.2379,city,36.001754704423064,41.89473684210526,42.18116791979949
541111,36.5925,127.2921,city,37.112147312147314,41.167247386759584,41.325958188153315
541112,36.5119,127.2472,city,36.25963057479645,39.62186559679037,39.830045135406216
541113,36.4761,127.2514,city,33.09219733051096,33.630776560266796,33.76078132444021
541114,36.527,127.3703,city,38.73940202559282,45.9395,46.232690000000005
632121,37.3528,127.9475,city,36.325334957369066,38.69585253456221,39.1063133640553
632122,37.3356,127.9771,city,36.505629776559125,43.52979414951246,43.81757854821236
632124,37.3128,127.8173,city,31.78220611916264,37.213050752928055,37.36056887897379
632126,37.3723,127.8751,city,33.278144422374574,37.250430786904076,37.34920735209649
632132,37.76,128.903,city,27.95553043150556,31.00599700149925,31.18447276361819
632151,37.525,129.1145,city,29.566142959942432,32.49413218035824,32.20794317479926
632161,37.4426,129.1684,city,24.240780533132007,26.570871894788116,26.567447637603507
632171,37.3607,128.389,city,28.84915274321602,34.574588235294115,34.800969411764704
632372,37.3797,128.6616,city,30.3662154284604,37.86912393162393,38.09061965811966
632432,37.4899,127.9829,city,29.51607833655706,33.11708355508249,33.41086216072379
632441,38.3811,128.4637,city,25.45770512617045,33.285362853628534,33.38350553505535
632451,38.075,128.6184,city,23.318094291570905,26.65771458662454,26.511216429699843
632461,38.2069,128.5882,city,28.618982450491064,34.33672670321065,34.6894909945184
632472,38.1471,127.3125,city,32.53689308777804,40.16579223504722,40.480535152151106
632481,37.6838,127.8803,city,31.555795494338746,37.1063829787234,37.22329324699352
632491,37.174,128.4625,city,28.85443780044553,35.64990512333966,35.84936907020873
632501,38.1064,127.7084,city,29.806788348543567,35.15022172949002,35.54611973392461
632511,37.1629,128.9867,city,23.68475931182297,28.805697278911566,29.136632653061223
632521,38.0602,128.1668,city,26.062390466175955,31.287447503499767,31.585842277181516
633122,36.9646,127.9262,city,38.94088552529647,46.339969372128635,46.52472690148035
633123,36.9821,127.9192,city,40.38524151862634,46.08020050125313,46.42943859649123
633124,37.0165,127.8227,city,35.706251452475016,40.54655089242644,40.703072841292816
633125,36.9052,127.9641,city,32.900070126227206,35.42136794807789,35.609276085871194
633131,37.1451,128.2207,city,42.42030281354316,50.81515892420538,50.95752078239609
633132,37.1241,128.2006,city,38.45433885533162,48.61893203883495,48.67018446601942
633133,37.0002,128.1677,city,31.618315703348724,39.42325367647059,39.67567555147058
633211,36.7134,127.4172,city,35.920482070065574,47.25013419216318,47.2703166935051
633213,36.6137,127.4674,city,37.37177127248976,45.197686645636175,45.548580441640375
633214,36.6325,127.3251,city,38.86441181715509,49.553061224489795,49.81575510204082
633215,36.5536,127.5485,city,35.04631987389354,42.92674360260913,42.98430506773708
633311,37.0334,128.2957,city,41.93608947473537,61.28469022017409,61.745616999487964
633312,36.9392,128.3207,city,28.91215782408218,34.601019462465246,34.91414272474513
633313,36.9872,128.3656,city,31.77301927194861,43.35392405063291,43.69419746835443
633362,36.8075,127.7893,city,33.49435600578871,37.839243498817964,38.09269976359338
633363,36.8369,127.8745,city,32.81540817528566,39.55711610486891,39.832794943820225
633411,36.8551,127.4414,city,39.07862085421141,48.05848861283644,48.32969979296067
633412,36.902,127.539,city,38.859375,47.777612679544326,48.08038137691926
633462,36.9289,127.6889,city,36.88675896343628,42.98511761881901,43.32838214114258
633463,36.9227,127.7574,city,37.756129184347,44.13330148112757,44.45890587673196
633471,36.1728,127.7778,city,30.612641911069066,34.79097811523001,35.08253684680661
633472,36.2295,127.9132,city,29.47356854359705,35.655333022822546,35.875719608756405
633481,36.8134,127.613,city,38.875560605154575,45.92520641087907,46.01968916949976
633482,36.7677,127.6049,city,32.8382746123225,38.9470102090423,39.23955760816724
633491,36.4837,127.717,city,33.64989966555184,35.671782762691855,35.777455726092086
634111,36.3064,127.5712,city,33.99637525342508,40.30191320578628,40.35035930937938
735111,35.799,127.1218,city,37.10121842496285,43.3428425878757,43.76861436576668
735114,35.8515,127.087,city,40.20184326171875,48.32677848467322,48.48919606709081
735115,35.8674,127.1175,city,38.42526721570002,44.44664031620553,44.68941840767927
735117,35.8465,127.0627,city,36.2011789424536,43.21200648999459,43.711260140616545
735121,35.9729,126.7007,city,39.80522621364951,49.71990407673861,50.09486810551558
735122,35.9733,126.6514,city,41.981937602627255,53.53007334963325,53.92830806845966
735123,35.9639,126.7532,city,38.42612028301887,47.660969976905314,48.16312240184757
735124,35.9395,126.7484,city,36.26755051979909,45.1030303030303,45.4735337995338
735125,35.9438,126.5411,city,40.72201427067493,49.177810433504774,49.00523879500368
735127,35.9585,126.597,city,37.03262218545003,46.263133640552994,46.67204608294931
735131,36.0203,126.9841,city,39.23272363700524,45.099572388515575,45.59937690897985
735133,35.9616,127.0042,city,40.9337367091582,46.478986758779506,46.85204375359816
735134,35.9546,126.9414,city,38.68165013790271,46.371084337349394,46.747797590361444
735135,36.1097,126.9918,city,41.0138048282897,47.3,47.80107006369426
735136,36.078,126.9663,city,42.616069221260815,46.48183175709308,46.981836734693886
735137,35.9011,127.0053,city,39.63502770416767,45.018181818181816,45.30646464646465
735138,36.0598,127.0835,city,37.80160577146847,45.67341040462428,46.213078034682084
735141,35.5684,126.8459,city,34.769477677268746,43.69880767236911,44.079497148781755
735142,35.688,126.8868,city,35.97655156322912,40.134403209628886,40.391143430290875
735143,35.609,126.8528,city,35.424415887850465,40.26842362127867,40.512703757930694
735151,35.4077,127.3846,city,33.09806263269639,35.41206030150754,35.86430904522613
735152,35.4398,127.5289,city,30.558092556317337,33.262131303520455,33.45214081826831
735161,35.4373,126.713,city,32.39707543244368,40.50060240963855,40.669813253012045
735162,35.5246,126.5511,city,32.96564838670102,38.6201248049922,38.86780811232449
735171,35.7294,126.7199,city,38.157282705428656,46.426032660902976,46.72435158501441
735173,35.7916,126.6981,city,38.07604719764012,45.79774223894638,46.31638287864534
735181,35.8049,126.8914,city,38.59632265717675,45.18287740628166,45.44424518743668
735191,35.9764,127.2055,city,32.848423677492136,35.91295843520783,36.3141075794621
735192,35.9418,127.1661,city,35.79080824088748,38.6595988538682,39.04324928366762
735193,35.7291,127.1355,city,30.90898836380908,37.635872235872235,37.899557739557736
735201,35.7972,127.4349,city,31.025934039907632,36.19514429683921,36.487846999541915
735361,35.6134,127.2794,city,32.23579963505798,36.50252525252525,36.63214646464647
735362,35.6738,127.2707,city,35.57148760330578,39.87290640394089,40.47011330049261
735371,36.0087,127.6621,city,29.010794186817822,31.85600398604883,32.22587942202292
735381,35.3744,127.1374,city,30.90221194330784,36.84607794770597,37.10615688209176
735391,35.6474,127.5212,city,29.705375436904905,34.16539440203562,34.43529262086514
735520,36.0762,126.6979,city,35.572265625,37.02559241706161,37.28909004739337
735521,36.1529,126.5493,city,33.43748824967099,44.31323076923077,44.54076307692307
