,PM10,PM25,aod354,aod443,aod550,alh,distance,t2m,rh,blh,sp,ws,wd,tp
2022-01-06 03:00:00,24.0,11.0,0.0931905880570411,0.07549649477005,0.0673770532011985,1.9543497562408447,3.795000076293945,279.65,48.877,589.95,101103.03,4.835,332.534,0.0
2022-01-06 04:00:00,24.0,11.0,0.0636603981256485,0.0516011901199817,0.0460491217672824,1.9436308145523071,3.6059999465942383,280.39,39.934,738.61,101021.39,5.103,332.581,0.0
2022-01-06 05:00:00,15.0,11.0,0.007874478586018,0.005450066179037,0.003686195006594,2.04878306388855,3.561000108718872,280.78,33.493,813.66,100997.14,5.157,332.392,0.0
2022-01-06 06:00:00,23.0,13.0,0.1384302526712417,0.1120972707867622,0.1000422015786171,2.0086019039154053,3.767999887466431,280.75,30.082,833.79,101027.83,5.086,332.226,0.0
2022-01-07 01:00:00,58.0,38.0,0.2070666402578354,0.1444186866283416,0.098394013941288,0.9586708545684814,2.496999979019165,277.59,53.465,135.73,101570.17,2.034,340.763,0.0
2022-01-07 02:00:00,43.0,27.0,0.1690624505281448,0.1368616223335266,0.1221428662538528,1.7194863557815552,3.187999963760376,279.27,49.466,266.56,101556.91,1.537,340.622,0.0
2022-01-07 03:00:00,43.0,29.0,0.124131754040718,0.1004843786358833,0.0896773561835289,1.957435965538025,3.0230000019073486,280.12,48.793,615.45,101457.84,0.943,311.129,0.0
2022-01-07 04:00:00,37.0,23.0,0.1383741348981857,0.1120221316814422,0.0999750941991806,1.9232622385025024,3.150000095367432,280.69,44.274,800.75,101365.58,1.123,278.707,0.0
2022-01-07 05:00:00,38.0,25.0,0.1533389538526535,0.1241271719336509,0.1107773631811142,1.9979461431503296,3.11299991607666,281.06,40.318,882.74,101327.32,1.391,267.94,0.0
2022-01-07 06:00:00,44.0,27.0,0.2015720605850219,0.1631796360015869,0.1456305086612701,2.0859251022338867,3.0299999713897705,281.16,37.235,877.76,101316.33,1.663,262.747,0.0
2022-01-08 01:00:00,57.0,42.0,0.2314551770687103,0.1631360203027725,0.1121966987848281,1.0793540477752686,2.872999906539917,277.37,42.198,192.42,101081.44,2.232,311.186,0.0
2022-01-08 02:00:00,52.0,37.0,0.1522824913263321,0.1233022809028625,0.1100423410534858,1.7429546117782593,2.7699999809265137,278.76,33.956,312.63,101065.34,2.332,307.509,0.0
2022-01-08 03:00:00,36.0,23.0,0.1166955232620239,0.0944968461990356,0.084334559738636,1.992769718170166,2.720000028610229,279.78,31.648,417.4,100944.86,2.554,303.503,0.0
2022-01-08 04:00:00,22.0,14.0,0.1421590000391006,0.1151946708559989,0.1028041243553161,1.9277033805847168,2.486999988555908,280.54,30.136,516.48,100836.5,2.621,296.272,0.0
2022-01-08 05:00:00,19.0,18.0,0.1545036882162094,0.1251521110534668,0.1116925776004791,1.7665728330612185,2.4119999408721924,281.02,29.258,609.92,100775.51,2.742,289.822,0.0
2022-01-08 06:00:00,18.0,17.0,0.1730591207742691,0.1401984244585037,0.125120535492897,1.822400689125061,2.782999992370605,281.17,29.188,684.49,100754.48,2.937,286.213,0.0
2022-01-09 01:00:00,73.0,56.0,0.8681047558784485,0.6055619716644287,0.4126396775245666,0.5803016424179077,2.5369999408721924,278.36,66.325,389.25,100872.3,1.889,316.502,0.0
2022-01-09 02:00:00,90.0,63.0,0.761569619178772,0.5293144583702087,0.3594629168510437,0.9035882949829102,2.368000030517578,279.51,63.474,499.7,100845.78,2.393,334.506,0.0
2022-01-10 02:00:00,92.0,75.0,1.092740535736084,0.7586672306060791,0.5146867632865906,0.5326135754585266,2.3340001106262207,280.56,55.682,237.66,100743.87,1.033,334.179,0.0
2022-01-10 03:00:00,86.0,71.0,0.7600705623626709,0.5779666304588318,0.4092369973659515,1.0826129913330078,2.345999956130981,281.44,53.411,508.03,100657.11,0.876,276.557,0.0
2022-01-10 06:00:00,86.0,69.0,0.7226681709289551,0.5019945502281189,0.3407283425331116,1.1743098497390747,2.4049999713897705,282.42,50.099,909.5,100401.38,2.221,226.459,0.0
2022-01-11 03:00:00,54.0,25.0,0.1915422230958938,0.1550634801387787,0.1383875161409378,1.948252320289612,2.138999938964844,273.62,29.312,1067.09,100079.91,8.204,304.019,0.0
2022-01-11 04:00:00,37.0,11.0,0.1898469626903534,0.1538668125867843,0.1373133361339569,1.918412446975708,2.009999990463257,274.07,27.337,1118.96,100013.04,8.348,305.689,0.0
2022-01-11 05:00:00,29.0,11.0,0.0651785731315612,0.0451112724840641,0.0305113438516855,2.09055495262146,3.378000020980835,274.24,26.76,1240.51,100005.09,8.455,306.002,0.0
2022-01-11 06:00:00,29.0,11.0,0.1690044552087783,0.1369131505489349,0.1221885383129119,2.384207963943481,3.4189999103546143,274.01,27.479,1308.57,100071.01,8.359,305.801,0.0
2022-01-12 01:00:00,30.0,18.0,0.1834446191787719,0.1486639976501464,0.1326717734336853,1.2993767261505127,2.8410000801086426,270.17,40.646,552.56,100704.09,6.109,318.849,0.0
2022-01-12 02:00:00,28.0,17.0,0.1722619235515594,0.139493316411972,0.1244920492172241,1.5382407903671265,2.9820001125335693,271.55,38.332,627.96,100694.81,5.723,316.77,0.0
2022-01-12 03:00:00,25.0,14.0,0.1432750672101974,0.1160624772310257,0.103580430150032,1.932018756866455,3.424999952316284,272.78,37.18,703.44,100609.37,5.312,313.398,0.0
2022-01-12 04:00:00,21.0,11.0,0.1013955250382423,0.0821747928857803,0.0733346194028854,1.9110196828842163,3.430999994277954,273.79,35.407,774.1,100507.08,4.821,308.938,0.0
2022-01-12 05:00:00,24.0,17.0,0.1600952893495559,0.1296597123146057,0.115715704858303,1.8599491119384768,3.2179999351501465,274.58,33.887,857.36,100428.09,4.524,303.55,0.0
2022-01-12 06:00:00,28.0,18.0,0.1973075866699218,0.159836933016777,0.1426470279693603,1.81999933719635,3.171999931335449,275.05,32.953,901.77,100426.76,4.473,301.096,0.0
2022-01-13 01:00:00,38.0,26.0,0.5951211452484131,0.4525364637374878,0.3204245567321777,0.5230620503425598,2.803999900817871,272.18,51.135,816.54,100405.74,5.368,316.132,0.002
2022-01-13 02:00:00,50.0,30.0,0.5592918395996094,0.4252913892269134,0.301133245229721,0.7611434459686279,3.0360000133514404,272.41,47.919,1223.49,100447.79,6.594,316.966,0.002
2022-01-13 03:00:00,44.0,32.0,0.170488953590393,0.1380098462104797,0.1231669634580612,1.8672789335250848,3.361999988555908,273.17,39.88,1559.75,100383.0,6.754,306.632,0.0
2022-01-13 04:00:00,37.0,21.0,0.1303167194128036,0.1054905876517295,0.0941451117396354,1.7937761545181274,3.5360000133514404,273.65,34.541,1645.22,100272.94,7.249,300.598,0.0
2022-01-13 05:00:00,33.0,16.0,0.219051331281662,0.1773804873228073,0.1583047807216644,1.6557555198669434,3.282000064849853,273.9,32.651,1696.26,100228.81,7.632,300.732,0.0
2022-01-13 06:00:00,31.0,17.0,0.2715491652488708,0.1905722320079803,0.1305706053972244,1.0591347217559814,3.3929998874664307,274.03,30.722,1748.25,100239.6,7.519,300.624,0.0
2022-01-14 01:00:00,27.0,17.0,0.1811666190624237,0.146845281124115,0.1310456246137619,0.5962184071540833,2.881999969482422,270.44,37.734,512.14,101090.72,5.731,319.529,0.0
2022-01-14 02:00:00,31.0,17.0,0.1707692742347717,0.1383272409439087,0.1234508007764816,1.349249243736267,2.76200008392334,272.12,33.233,537.6,101095.08,5.44,321.044,0.0
2022-01-14 03:00:00,27.0,17.0,0.1469218730926513,0.1190108209848404,0.106211706995964,1.828856468200684,2.86299991607666,273.65,29.809,581.69,101017.41,5.002,322.718,0.0
2022-01-14 04:00:00,27.0,11.0,0.126906931400299,0.1028088629245758,0.0917521119117736,1.844998121261597,3.263000011444092,274.87,27.967,646.47,100921.37,4.626,324.592,0.0
2022-01-14 05:00:00,27.0,15.0,0.161661684513092,0.1309675723314285,0.1168823689222335,1.5847673416137695,3.1610000133514404,275.77,27.375,700.4,100900.34,4.058,325.644,0.0
2022-01-14 06:00:00,27.0,16.0,0.1691213995218277,0.1370304077863693,0.1222925931215286,1.5061511993408203,3.180999994277954,276.24,26.197,711.14,100898.26,3.485,329.093,0.0
2022-01-15 06:00:00,21.0,15.0,0.1358779072761535,0.1100152283906936,0.0981842726469039,1.634985089302063,2.609999895095825,279.93,29.209,682.56,100719.05,2.922,287.939,0.0
2022-01-16 03:00:00,63.0,47.0,0.6426597833633423,0.4886856079101562,0.3460204005241394,0.8887168169021606,2.157999992370605,278.62,54.797,1239.52,100847.3,5.738,296.833,0.0
2022-01-16 04:00:00,57.0,39.0,0.5853708982467651,0.4451222419738769,0.3151748180389404,0.4196146726608276,2.444999933242798,278.89,45.535,1267.59,100766.98,5.622,296.292,0.0
2022-01-16 05:00:00,48.0,29.0,0.4013857245445251,0.3052177727222442,0.2161135375499725,1.0125699043273926,2.3359999656677246,279.0,36.78,1283.46,100752.21,5.537,296.38,0.0
2022-01-16 06:00:00,33.0,18.0,0.3321954309940338,0.2307782769203186,0.1566548496484756,1.2799872159957886,2.2880001068115234,278.77,31.866,1279.83,100768.69,5.47,299.095,0.0
2022-01-17 01:00:00,33.0,22.0,0.9819806218147278,0.685337483882904,0.4672139883041382,0.7590909004211426,1.8550000190734863,272.33,42.633,676.56,101293.03,5.031,305.617,0.0
2022-01-17 02:00:00,23.0,13.0,0.6727768182754517,0.4701810181140899,0.3209334313869476,0.6149535775184631,1.840000033378601,273.53,42.255,809.67,101275.41,5.019,302.138,0.0
2022-01-17 03:00:00,20.0,9.0,0.8592336177825928,0.5991484522819519,0.4081271290779114,0.0913714170455932,1.9210000038146973,274.81,41.781,955.53,101195.47,5.008,298.766,0.0
2022-01-17 04:00:00,18.0,10.0,0.1592213064432144,0.1288964599370956,0.1150344535708427,1.992120742797852,2.055000066757202,275.98,41.226,1128.04,101108.9,5.015,294.879,0.0
2022-01-17 05:00:00,24.0,15.0,0.1646115481853485,0.1332530677318573,0.1189218983054161,1.9927550554275515,2.032000064849853,276.97,40.036,1331.54,101038.63,5.133,290.765,0.0
2022-01-17 06:00:00,26.0,17.0,0.1988439261913299,0.1377282589673996,0.0932225361466407,1.4051892757415771,1.9980000257492063,277.56,38.744,1617.94,100985.58,5.431,289.469,0.0
2022-01-18 01:00:00,31.0,17.0,0.2248481214046478,0.1822749227285385,0.1626606583595276,0.6910609006881714,1.6729999780654907,271.04,28.4,580.0,101372.78,4.686,323.766,0.0
2022-01-18 02:00:00,31.0,13.0,0.2288678586483001,0.1853727251291275,0.1654369235038757,1.2380588054656982,1.9359999895095823,272.44,27.05,670.63,101385.85,4.602,325.447,0.0
2022-01-18 03:00:00,23.0,16.0,0.1660280674695968,0.1344917267560959,0.1200276762247085,1.995918154716492,3.453000068664551,273.64,24.793,772.6,101324.86,4.341,327.225,0.0
2022-01-18 04:00:00,23.0,12.0,0.1815493702888488,0.1470974832773208,0.1312771886587143,1.808349609375,3.151000022888184,274.58,23.094,857.91,101201.35,3.993,329.775,0.0
2022-01-18 05:00:00,21.0,14.0,0.1823581457138061,0.1477451622486114,0.1318554580211639,1.672536015510559,2.91599988937378,275.3,21.899,908.32,101134.29,3.649,332.943,0.0
2022-01-18 06:00:00,26.0,12.0,0.169696420431137,0.1374719589948654,0.1226872950792312,1.5631089210510254,2.555000066757202,275.65,21.505,926.56,101088.07,3.288,336.71,0.0
2022-01-19 01:00:00,43.0,26.0,0.3647919297218323,0.2547324895858764,0.1737452745437622,0.2627494931221008,3.0429999828338623,273.77,32.851,402.32,101134.48,3.174,330.77,0.0
2022-01-19 02:00:00,47.0,33.0,0.3827343285083771,0.2648977637290954,0.1791658699512481,1.2622262239456177,3.66100001335144,275.37,32.812,492.48,101105.31,2.897,324.554,0.0
2022-01-19 03:00:00,50.0,37.0,0.422128289937973,0.2921631336212158,0.1976070255041122,1.7239840030670166,3.6040000915527344,276.56,32.237,617.7,100987.48,2.343,308.24,0.0
2022-01-19 04:00:00,51.0,32.0,0.2125369906425476,0.1720475703477859,0.1535439938306808,1.4753217697143557,3.430000066757202,277.41,32.24,745.16,100873.44,2.329,284.931,0.0
2022-01-19 05:00:00,55.0,35.0,0.488989382982254,0.3393547832965851,0.2301284074783325,0.7750120759010315,3.071000099182129,277.94,31.415,884.08,100784.98,2.733,267.483,0.0
2022-01-19 06:00:00,51.0,32.0,0.428068995475769,0.3255079388618469,0.2304802983999252,1.0397801399230957,3.006999969482422,278.23,30.933,993.43,100730.8,3.243,256.264,0.0
2022-01-20 01:00:00,50.0,39.0,0.3672051131725311,0.2972921729087829,0.2653216421604156,0.4075666069984436,3.1670000553131104,272.72,49.198,612.88,101208.92,4.738,348.927,0.001
2022-01-20 02:00:00,50.0,41.0,0.2595528662204742,0.1973666101694107,0.1397480964660644,1.3527778387069702,3.864000082015991,274.09,44.695,717.57,101250.22,4.485,353.984,0.001
2022-01-20 03:00:00,38.0,28.0,0.153253361582756,0.1240577027201652,0.1107153594493866,1.891742467880249,3.496000051498413,275.32,41.283,846.89,101227.49,4.191,358.496,0.0
2022-01-20 04:00:00,31.0,17.0,0.1818562000989914,0.1472153961658477,0.1313828229904174,2.10279393196106,3.4790000915527344,276.16,39.509,1034.33,101162.13,3.931,1.166,0.0
2022-01-20 05:00:00,27.0,17.0,0.1552382409572601,0.1256644427776336,0.1121493056416511,1.95233416557312,3.627000093460083,276.91,37.917,1231.71,101173.12,3.653,2.353,0.0
2022-01-20 06:00:00,30.0,21.0,0.1987100839614868,0.1608572304248809,0.1435573995113372,2.006993532180786,3.578000068664551,277.27,36.138,1322.7,101189.03,3.37,359.83,0.0
2022-01-21 01:00:00,42.0,26.0,0.2110875993967056,0.1473934799432754,0.1005276888608932,0.6595799326896667,3.453000068664551,276.11,45.724,220.96,101711.49,2.744,2.925,0.0
2022-01-21 02:00:00,36.0,21.0,0.1118974909186363,0.0905803143978118,0.0808384343981742,1.992827534675598,3.635999917984009,277.48,48.952,548.5,101708.08,2.416,18.585,0.0
2022-01-21 03:00:00,31.0,22.0,0.1710890382528305,0.1385003626346588,0.1236051693558693,1.93779981136322,3.434999942779541,278.36,48.873,970.65,101701.63,1.782,36.098,0.0
2022-01-21 04:00:00,20.0,10.0,0.2026546746492386,0.1640646010637283,0.1464211046695709,1.982720732688904,3.140000104904175,278.92,46.342,1220.93,101631.92,1.5,60.871,0.0
2022-01-21 05:00:00,20.0,11.0,0.2435810714960098,0.1971945315599441,0.1759879440069198,1.7853257656097412,3.0910000801086426,279.21,46.183,1314.09,101562.4,1.711,66.582,0.0
2022-01-21 06:00:00,27.0,15.0,0.6702672243118286,0.4697418808937073,0.321446418762207,0.2414451837539672,2.884000062942505,279.28,45.926,1355.82,101539.67,2.171,65.796,0.0
2022-01-22 01:00:00,59.0,39.0,0.4058879613876343,0.3286848366260528,0.2933374643325805,0.5579792857170105,2.812999963760376,280.21,62.862,145.05,101468.26,1.106,77.471,0.0
2022-01-22 02:00:00,43.0,25.0,0.3262983560562134,0.2641496360301971,0.2357417047023773,1.610995531082153,3.151000022888184,281.01,56.004,410.76,101467.69,1.301,106.066,0.001
2022-01-22 03:00:00,55.0,36.0,0.2397180199623108,0.1940654665231704,0.1731951981782913,1.9033185243606567,2.943000078201294,281.66,50.919,699.29,101413.7,1.628,127.011,0.0
2022-01-22 04:00:00,25.0,11.0,0.2140140086412429,0.1732537448406219,0.154621422290802,1.976352334022522,2.878999948501587,282.17,49.087,931.73,101281.1,1.832,126.119,0.0
2022-01-26 01:00:00,56.0,45.0,0.399297833442688,0.276737242937088,0.187420904636383,1.417777419090271,3.469000101089477,277.16,52.707,395.37,100936.14,5.212,322.954,0.0
2022-01-26 02:00:00,52.0,42.0,0.4886208474636078,0.3715522289276123,0.2630825340747833,0.7420385479927063,3.7079999446868896,278.88,44.542,496.47,100938.04,5.023,324.316,0.0
2022-01-26 04:00:00,52.0,41.0,0.4943524003028869,0.3425110578536987,0.2318974286317825,0.5722482204437256,3.0290000438690186,281.07,37.18,1139.29,100901.67,4.698,318.711,0.0
2022-01-26 05:00:00,59.0,47.0,0.5153341293334961,0.3918652534484863,0.2774654924869537,0.2864888906478882,3.2300000190734863,281.54,36.315,1255.08,100878.75,4.342,315.187,0.0
2022-01-26 06:00:00,59.0,50.0,0.4762853980064392,0.3621721863746643,0.2564409077167511,0.5972979068756104,3.177999973297119,281.75,35.721,1292.97,100844.08,3.823,319.561,0.0
2022-01-27 01:00:00,79.0,69.0,0.4294983148574829,0.3266864717006683,0.2313704490661621,0.2778019309043884,3.614000082015991,277.5,37.831,302.36,100948.08,3.109,335.083,0.0
2022-01-27 02:00:00,75.0,66.0,0.435918927192688,0.3314771354198456,0.234706848859787,1.5329090356826782,3.46399998664856,278.95,32.708,443.73,100906.21,2.899,329.985,0.0
2022-01-27 03:00:00,67.0,56.0,0.6930702328681946,0.481610506772995,0.3270063400268554,0.7274335622787476,3.244999885559082,280.14,29.294,689.86,100826.84,2.48,322.206,0.0
2022-01-27 04:00:00,55.0,45.0,0.4510855674743652,0.3127813935279846,0.211931899189949,0.4213254451751709,2.9800000190734863,281.06,27.274,898.65,100740.08,2.534,317.559,0.0
2022-01-27 05:00:00,41.0,30.0,0.4685117602348327,0.3252492249011993,0.2206323891878128,0.3875513076782226,3.066999912261963,281.68,26.109,1065.71,100680.79,2.434,313.002,0.0
2022-01-27 06:00:00,41.0,32.0,0.3977151811122894,0.2764573693275451,0.1877657622098922,0.6878382563591003,2.861999988555908,281.95,25.476,1209.84,100661.09,2.255,310.684,0.0
2022-01-28 01:00:00,36.0,24.0,0.0640523582696914,0.0518555231392383,0.0462790131568908,1.8216984272003167,3.4549999237060547,275.14,34.863,458.81,100879.5,5.217,328.321,0.0
2022-01-28 02:00:00,28.0,16.0,0.0424663163721561,0.0343762226402759,0.0306790638715028,1.997235894203186,3.565999984741211,276.74,30.384,532.19,100851.66,5.029,328.333,0.0
2022-01-28 03:00:00,26.0,8.0,0.147368311882019,0.1195219457149505,0.1066540256142616,1.7594475746154783,3.763000011444092,278.15,27.175,632.42,100774.75,4.847,329.361,0.0
2022-01-28 04:00:00,21.0,8.0,0.1727553606033325,0.1400502622127533,0.124979168176651,1.7155627012252808,3.611999988555908,279.19,25.021,751.2,100678.71,4.631,331.775,0.0
2022-01-28 05:00:00,19.0,12.0,0.2050536572933197,0.1662151515483856,0.1483305245637893,1.4803857803344729,3.50600004196167,279.81,23.572,876.66,100615.44,4.303,332.601,0.0
2022-01-28 06:00:00,26.0,10.0,0.1851511597633361,0.1500351130962371,0.1338967680931091,1.3368711471557615,3.4560000896453857,280.08,22.548,984.82,100616.76,3.92,328.986,0.0
2022-01-29 06:00:00,8.0,7.0,0.2639904022216797,0.2142844498157501,0.1911886632442474,1.8704147338867188,3.553999900817871,279.34,21.237,1058.6,100347.2,4.57,323.005,0.0
2022-01-30 01:00:00,25.0,15.0,0.5491237640380859,0.3831317722797394,0.2611235082149505,0.2525478005409241,2.088000059127808,275.33,31.809,320.88,100564.86,3.556,343.501,0.0
2022-01-30 03:00:00,19.0,15.0,0.6678363084793091,0.4647484123706817,0.3159840106964111,0.8955538868904114,2.6429998874664307,278.18,31.738,694.87,100532.28,2.701,349.98,0.0
2022-01-30 06:00:00,20.0,11.0,0.2819754481315613,0.1965123862028122,0.1337902545928955,1.4223151206970217,2.8289999961853027,279.77,24.041,1265.93,100358.19,2.068,336.038,0.0
2022-01-31 01:00:00,14.0,14.0,0.1754085123538971,0.1423328667879104,0.1269990801811218,1.1362934112548828,2.1670000553131104,274.9,30.315,370.3,100961.91,4.248,329.753,0.0
2022-01-31 02:00:00,15.0,8.0,0.1686226427555084,0.1366000324487686,0.1219092011451721,1.7816057205200195,2.0969998836517334,276.64,26.059,468.28,101014.38,4.081,325.181,0.0
2022-01-31 03:00:00,11.0,7.0,0.11802988499403,0.0957365557551384,0.0854280814528465,1.9527400732040403,2.2720000743865967,277.98,22.957,635.14,100982.74,3.834,322.951,0.0
2022-01-31 04:00:00,16.0,6.0,0.0974491089582443,0.0790174379944801,0.0705123543739318,1.902043104171753,2.4609999656677246,278.98,20.758,797.04,100884.05,3.162,323.746,0.0
2022-01-31 05:00:00,11.0,9.0,0.133112221956253,0.1080527976155281,0.0964062735438346,1.91769814491272,2.352999925613404,279.62,19.473,973.22,100816.99,2.366,311.573,0.0
2022-01-31 06:00:00,8.0,7.0,0.1337876766920089,0.1085155159235,0.0968314334750175,1.9941632747650144,2.282000064849853,279.95,18.895,1122.71,100775.88,1.932,306.158,0.0
2022-02-01 01:00:00,43.0,28.0,0.4439619,0.3074467,0.20805754,2.0000787,4.405,275.72,49.611,1783.01,100978.66,6.872,279.38,0.004
2022-02-01 02:00:00,44.0,27.0,0.470074862241745,0.3254116177558899,0.2201369255781173,1.5010244846343994,3.5160000324249268,276.67,43.009,1847.14,100986.34,6.926,280.482,0.005
2022-02-01 04:00:00,38.0,23.0,0.246855229139328,0.1998289823532104,0.1783376187086105,1.5328021049499512,2.976999998092652,277.92,35.689,1969.97,100844.4,6.609,281.786,0.0
2022-02-01 05:00:00,29.0,19.0,0.5756234526634216,0.4010339975357055,0.2729536592960357,1.2367384433746338,2.6470000743865967,278.39,33.87,2007.24,100808.87,6.745,283.81,0.0
2022-02-01 06:00:00,32.0,17.0,0.5843903422355652,0.4065304398536682,0.2763076722621918,1.39676833152771,2.6559998989105225,278.6,32.474,2009.0,100805.22,6.755,289.186,0.0
2022-02-01 07:00:00,35.0,21.0,0.4618254601955414,0.3217361569404602,0.2189719229936599,1.8702681064605715,2.9100000858306885,278.23,33.006,1960.33,100851.51,6.927,296.861,0.0
2022-02-02 07:00:00,19.0,18.0,1.3990027904510498,0.9779019951820374,0.6676050424575806,0.2421473264694214,3.197000026702881,278.73,31.579,1301.36,100973.09,4.439,309.607,0.0
2022-02-03 01:00:00,27.0,17.0,0.4635182619094848,0.3756943941116333,0.3352733254432678,0.6845641136169434,3.025000095367432,274.14,49.575,676.54,101208.57,5.292,316.838,0.0
2022-02-03 02:00:00,28.0,21.0,0.1572153270244598,0.1273455917835235,0.113650195300579,1.9921491146087649,3.313999891281128,275.41,42.527,794.21,101174.77,5.25,317.161,0.0
2022-02-03 03:00:00,24.0,14.0,0.1792933344841003,0.1452788114547729,0.129653126001358,1.7898751497268677,3.5160000324249268,276.68,36.214,887.15,101100.82,5.19,318.046,0.0
2022-02-03 04:00:00,12.0,12.0,0.0916709303855896,0.0743876546621322,0.0663734152913093,1.90134871006012,3.51200008392334,277.7,31.592,998.95,101011.31,5.145,318.783,0.0
2022-02-03 05:00:00,16.0,12.0,0.0121296644210815,0.0098192812874913,0.0087632592767477,1.986668825149536,3.282000064849853,278.33,28.23,1127.16,100907.02,5.06,320.774,0.0
2022-02-03 06:00:00,17.0,8.0,0.0606480725109577,0.0491056963801384,0.0438248924911022,2.0667357444763184,3.275000095367432,278.53,25.73,1226.87,100850.55,4.972,324.744,0.0
